,purchase_ID,Date at created,Category,Name,Purchase Price,Delivery Price,Total
299,300,21-10-2020 14:44:03.697408,Parrilla · Café,Figaro Café/ Restaurante Argentino,31800,5800,37600
300,301,21-10-2020 14:44:04.054331,Helados,Orso To Go,24300,6800,31100
301,302,21-10-2020 14:44:04.361037,Típica · Parrilla,Parrilla Farandula Gourmet,45800,5100,50900
302,303,21-10-2020 14:44:04.567796,Saludable · Desayunos,Guadalupe - Fruteria,29500,5900,35400
303,304,21-10-2020 14:44:04.924755,Típica · Pescados y Mariscos,Arroces Mrg,35000,4300,39300
304,305,21-10-2020 14:44:05.281726,Postres,Toledo Pastelería,34500,6800,41300
305,306,21-10-2020 14:44:05.538510,Postres · Desayunos,Restaurante Cornelia,27800,5500,33300
306,307,21-10-2020 14:44:05.695394,Desayunos,Señor Desayuno,10700,6800,17500
307,308,21-10-2020 14:44:05.902146,Saludable · Parrilla,Box,23000,3700,26700
308,309,21-10-2020 14:44:06.008688,Mexicana,Mexicanachos,34500,3900,38400
309,310,21-10-2020 14:44:06.366696,Sushi,Umi,18900,5600,24500
310,311,21-10-2020 14:44:06.623716,Pollo · Pescados y Mariscos,Bang Bang Rice,24200,3400,27600
311,312,21-10-2020 14:44:06.780345,Pizza,Pizza Andante,70000,6300,76300
312,313,21-10-2020 14:44:06.937079,Mexicana,Mexicanachos,34500,3900,38400
313,314,21-10-2020 14:44:07.243960,Típica,Bandejas Mrg,15000,3800,18800
314,315,21-10-2020 14:44:07.500811,Pizza · Parrilla,Urban Lunch,23000,4000,27000
315,316,21-10-2020 14:44:07.657680,Hamburguesas · Alitas,Beer,37900,6600,44500
316,317,21-10-2020 14:44:07.914587,Típica,Campo Victoria,23000,3000,26000
317,318,21-10-2020 14:44:08.021273,Internacional,La Esquina con Sabor Parrilla,24300,3000,27300
318,319,21-10-2020 14:44:08.278021,Pollo · Saludable,Yerbabuena,15600,3900,19500
319,320,21-10-2020 14:44:08.484905,Crepes,San Crepes,45800,4900,50700
320,321,21-10-2020 14:44:08.841869,Crepes,La Chabatta,37900,5900,43800
321,322,21-10-2020 14:44:08.948470,Alta Cocina · Italiana,Trattoria de la Plaza,12500,6000,18500
322,323,21-10-2020 14:44:09.155346,Saludable · Desayunos,Básico y elemental,15600,5000,20600
323,324,21-10-2020 14:44:09.512335,Típica,Cazuelitas 93,27800,3900,31700
324,325,21-10-2020 14:44:09.869455,Internacional,La Esquina con Sabor Parrilla,18900,3000,21900
325,326,21-10-2020 14:44:10.026127,Desayunos · Típica,Fogón Sangileño,24200,5000,29200
326,327,21-10-2020 14:44:10.232940,Típica,Sabores De Mi Tierra,53900,5400,59300
327,328,21-10-2020 14:44:10.389798,Pollo · Desayunos,Workzone,24300,3100,27400
328,329,21-10-2020 14:44:10.646653,Pollo · Desayunos,Piaf,24300,6500,30800
329,330,21-10-2020 14:44:10.803306,Pizza · Italiana,Piatto - Pizza,24200,6600,30800
330,331,21-10-2020 14:44:11.060123,Típica,El Mondongo y Mucho Mas,11870,5600,17470
331,332,21-10-2020 14:44:11.216800,Desayunos · Sánduches,Garnish,23000,5200,28200
332,333,21-10-2020 14:44:11.323666,Perros Calientes,Dog Shop - Rapida,29500,4900,34400
333,334,21-10-2020 14:44:11.631807,Postres · Desayunos,Jacques Pastelería,23000,5900,28900
334,335,21-10-2020 14:44:11.888754,Sushi · Desayunos,Maki Roll,15600,4300,19900
335,336,21-10-2020 14:44:12.095556,Saludable · Típica,Saludable Mrg,10700,5800,16500
336,337,21-10-2020 14:44:12.302491,Típica,El Mondongo y Mucho Mas,23000,5600,28600
337,338,21-10-2020 14:44:12.609447,Desayunos,Sr Buñuelo,37900,6400,44300
338,339,21-10-2020 14:44:12.816322,Pescados y Mariscos,Fish Place - Del Mar,15000,5400,20400
339,340,21-10-2020 14:44:13.173393,Típica · Pescados y Mariscos,La Vitualla,35000,6300,41300
340,341,21-10-2020 14:44:13.380108,Postres · Café,Celestino Café,53400,5900,59300
341,342,21-10-2020 14:44:13.687117,Pollo,Señor Fantástico,48750,4700,53450
342,343,21-10-2020 14:44:13.894085,Desayunos · Típica,90 Calentados,15600,3700,19300
343,344,21-10-2020 14:44:14.000823,Desayunos · Empanadas,Empanadas Doraditas.com,8900,3000,11900
344,345,21-10-2020 14:44:14.257724,Desayunos · Internacional,Camilia,35000,3900,38900
345,346,21-10-2020 14:44:14.364471,Desayunos,Desayunos en Bogotá,24200,3400,27600
346,347,21-10-2020 14:44:14.521400,Saludable · Desayunos,Re.al Alimentos Reales,70000,4000,74000
347,348,21-10-2020 14:44:14.828262,Postres,La Galeta,39700,3000,42700
348,349,21-10-2020 14:44:15.085065,Postres,La Galeta,15000,3000,18000
349,350,21-10-2020 14:44:15.391996,Desayunos · Café,Matchacha,13000,5900,18900
350,351,21-10-2020 14:44:15.699035,Típica · Pescados y Mariscos,Arroces Mrg,9000,4300,13300
351,352,21-10-2020 14:44:15.905994,Crepes,La Chabatta,35000,5900,40900
352,353,21-10-2020 14:44:16.063257,Pollo · Pescados y Mariscos,Bang Bang Rice,39700,3400,43100
353,354,21-10-2020 14:44:16.220168,Peruana · Internacional,La Chifería,29500,6600,36100
354,355,21-10-2020 14:44:16.427130,Internacional,La Esquina con Sabor Parrilla,27800,3000,30800
355,356,21-10-2020 14:44:16.583942,Sushi,Umi,23000,5600,28600
356,357,21-10-2020 14:44:16.691679,Pizza · Italiana,Piatto - Pizza,9000,6600,15600
357,358,21-10-2020 14:44:16.848695,Desayunos · Típica,Rojo Gourmet,13600,4700,18300
358,359,21-10-2020 14:44:17.155793,Desayunos · Panadería,Santa Juana Food Bar,13600,5900,19500
359,360,21-10-2020 14:44:17.312592,Postres · Desayunos,Restaurante Cornelia,27800,5500,33300
360,361,21-10-2020 14:44:17.519679,Sushi · Asiática,Tu Sushi,53400,6400,59800
361,362,21-10-2020 14:44:17.726676,Saludable · Desayunos,Distrito Gourmet,34500,3700,38200
362,363,21-10-2020 14:44:18.033674,Postres · Desayunos,Gelateria Da Favola,7500,6500,14000
363,364,21-10-2020 14:44:18.140347,Típica · Parrilla,Parrilla Farandula Gourmet,17800,5100,22900
364,365,21-10-2020 14:44:18.297435,Típica · Parrilla,El Portal de la Antigua,17800,5600,23400
365,366,21-10-2020 14:44:18.604669,Postres · Desayunos,Buñuelos nacho,13600,6600,20200
366,367,21-10-2020 14:44:18.811782,Típica · Pescados y Mariscos,Arroces Mrg,45800,4300,50100
367,368,21-10-2020 14:44:19.018763,Italiana,F*cking Good Pizza,53400,4200,57600
368,369,21-10-2020 14:44:19.225668,Desayunos,El Fogón Castellano,45800,3200,49000
369,370,21-10-2020 14:44:19.532577,Pollo · Saludable,Gratina,15000,4200,19200
370,371,21-10-2020 14:44:19.639448,Pizza · Italiana,Piatto - Pizza,31800,6600,38400
371,372,21-10-2020 14:44:19.746325,Asiática,TeT,18900,5900,24800
372,373,21-10-2020 14:44:20.103450,Parrilla,Rústico Picadería,65000,3800,68800
373,374,21-10-2020 14:44:20.210369,Hamburguesas · Pescados y Mariscos,El Velero,7500,6500,14000
374,375,21-10-2020 14:44:20.467365,Desayunos · Panadería,Choclofee,13600,4700,18300
375,376,21-10-2020 14:44:20.624353,Postres · Desayunos,Protein Bakes,34500,5900,40400
376,377,21-10-2020 14:44:20.781421,Helados,Orso To Go,18900,6800,25700
377,378,21-10-2020 14:44:21.038323,Típica,Carbón & Mondongos,8900,6400,15300
378,379,21-10-2020 14:44:21.395424,Típica,Sabores De Mi Tierra,7500,5400,12900
379,380,21-10-2020 14:44:21.502436,Parrilla,Parrilla Pimentón,18900,3400,22300
380,381,21-10-2020 14:44:21.860870,Parrilla,OAK Ahumado y Brebajes,18900,6000,24900
381,382,21-10-2020 14:44:22.117972,Pollo · Pescados y Mariscos,Bang Bang Rice,23000,3400,26400
382,383,21-10-2020 14:44:22.324889,Pizza,Pastas Laurentina,15000,4800,19800
383,384,21-10-2020 14:44:22.581974,Comida Rápida · Perros Calientes,Similoa - Comida Rapida,23000,3700,26700
384,385,21-10-2020 14:44:22.788929,Hamburguesas · Alitas,Beer,34500,6600,41100
385,386,21-10-2020 14:44:22.995849,Desayunos · Café,Frambas,12500,3400,15900
386,387,21-10-2020 14:44:23.152710,Parrilla · Internacional,Taperia de la Plaza,31800,5700,37500
387,388,21-10-2020 14:44:23.309769,Sánduches · China,Peru Mix,35000,5900,40900
388,389,21-10-2020 14:44:23.666957,Sushi,Sushi Reel,13000,4700,17700
389,390,21-10-2020 14:44:23.874028,Postres · Desayunos,Amelie Helados,7500,6400,13900
390,391,21-10-2020 14:44:24.181177,Hamburguesas,Burger Society,34500,4100,38600
391,392,21-10-2020 14:44:24.288135,Típica,Sabrosito,9000,4000,13000
392,393,21-10-2020 14:44:24.495268,Crepes,San Crepes,35000,4900,39900
393,394,21-10-2020 14:44:24.652257,Desayunos · Jugos y Batidos,Frutiwow,39700,4100,43800
394,395,21-10-2020 14:44:24.809247,Internacional,La Esquina con Sabor Parrilla,10700,3000,13700
395,396,21-10-2020 14:44:25.066117,Parrilla,Parrilla Pimentón,37900,3400,41300
396,397,21-10-2020 14:44:25.423327,Postres,La Galeta,37900,3000,40900
397,398,21-10-2020 14:44:25.630452,Mexicana,La leyenda mexican kitchen,13600,3200,16800
398,399,21-10-2020 14:44:25.987838,Desayunos · Panadería,Pasteleite,45800,5900,51700
399,400,21-10-2020 14:44:26.295072,Parrilla,Parrilla Pimentón,48750,3400,52150
400,401,21-10-2020 14:44:26.652334,Hamburguesas · Saludable,Restaurant Inn,53900,6100,60000
401,402,21-10-2020 14:44:26.960488,Sushi,Canoa To Go,39700,5900,45600
402,403,21-10-2020 14:44:27.117681,Saludable · Desayunos,Básico y Elemental,9000,5900,14900
403,404,21-10-2020 14:44:27.224615,Parrilla,Parrilla Pimentón,13000,3400,16400
404,405,21-10-2020 14:44:27.481684,Pollo · Desayunos,Abasto,29500,3600,33100
405,406,21-10-2020 14:44:27.788740,Típica,Sabrosito,65000,4000,69000
406,407,21-10-2020 14:44:27.895660,Parrilla,Antojo a Domicilio,27800,5000,32800
407,408,21-10-2020 14:44:28.102658,Desayunos · Empanadas,Mis Delicias,70000,3200,73200
408,409,21-10-2020 14:44:28.459951,Pollo · Saludable,Gratina,31800,4200,36000
409,410,21-10-2020 14:44:28.616872,Parrilla,El Tambor,18900,6800,25700
410,411,21-10-2020 14:44:28.723894,Saludable · Desayunos,Básico y Elemental,10700,5900,16600
411,412,21-10-2020 14:44:28.880807,Desayunos · Panadería,Decofruta,11870,4700,16570
412,413,21-10-2020 14:44:29.137858,Hamburguesas,Bendito Cordero,35000,5800,40800
413,414,21-10-2020 14:44:29.344862,Desayunos · Típica,Desayunadero de la 42,65000,5900,70900
414,415,21-10-2020 14:44:29.702144,Desayunos · Típica,Fogón Sangileño,15000,5000,20000
415,416,21-10-2020 14:44:29.909242,Sushi,Umi,10700,5600,16300
416,417,21-10-2020 14:44:30.066063,Saludable · Desayunos,Distrito Gourmet,53400,3700,57100
417,418,21-10-2020 14:44:30.273332,Desayunos,Jacinta Arepas de Huevo,8900,4000,12900
418,419,21-10-2020 14:44:30.480347,Hamburguesas · Alitas,Beer,37900,6600,44500
419,420,21-10-2020 14:44:30.787900,Mexicana,La leyenda mexican kitchen,29500,3200,32700
420,421,21-10-2020 14:44:30.997550,Desayunos · Panadería,Choclofee,35000,4700,39700
421,422,21-10-2020 14:44:31.254695,Desayunos · Típica,Cochon,18900,3300,22200
422,423,21-10-2020 14:44:31.561805,Pollo,Heart & Cooking,9000,5000,14000
423,424,21-10-2020 14:44:31.718806,Saludable · Desayunos,Re.al Alimentos Reales,23000,4000,27000
424,425,21-10-2020 14:44:31.925843,Postres · Panadería,RIGHT AWAY FOODS,18900,6600,25500
425,426,21-10-2020 14:44:32.234147,Pollo · Desayunos,Workzone,9000,3100,12100
426,427,21-10-2020 14:44:32.541477,Parrilla,Restaurante Bar Mi Ranchito,53900,5200,59100
427,428,21-10-2020 14:44:32.698391,Desayunos,Desayunos en Bogotá,9000,3400,12400
428,429,21-10-2020 14:44:33.055556,Sushi · Asiática,Arigato,23000,5300,28300
429,430,21-10-2020 14:44:33.412660,Típica,Baondish,37900,5800,43700
430,431,21-10-2020 14:44:33.719964,Pollo · Pescados y Mariscos,Bang Bang Rice,18900,3400,22300
431,432,21-10-2020 14:44:34.027161,Postres · Desayunos,Gelateria Da Favola,15600,6500,22100
432,433,21-10-2020 14:44:34.234132,Sushi,Canoa To Go,24300,5900,30200
433,434,21-10-2020 14:44:34.341003,Desayunos · Helados,San Giorgio Gelateria,53900,3100,57000
434,435,21-10-2020 14:44:34.598129,Desayunos · Sánduches,Danilo Colombia,35000,3300,38300
435,436,21-10-2020 14:44:34.905451,Desayunos,Bagel Shop,10700,3200,13900
436,437,21-10-2020 14:44:35.012357,Sánduches,Submarin,53900,3800,57700
437,438,21-10-2020 14:44:35.119385,Hamburguesas,Bendito Cordero,53400,5800,59200
438,439,21-10-2020 14:44:35.376428,Desayunos,El Fogón Castellano,53900,3200,57100
439,440,21-10-2020 14:44:35.483930,Italiana,F*cking Good Pizza,24200,4200,28400
440,441,21-10-2020 14:44:35.640930,Hamburguesas,Gofi Burger,18900,5100,24000
441,442,21-10-2020 14:44:35.847917,Pizza,pizza andante,8900,4200,13100
442,443,21-10-2020 14:44:36.155240,Típica,Cabrito Santandereano,35000,6600,41600
443,444,21-10-2020 14:44:36.412284,Saludable · Desayunos,Copacabana Açai Bowls,31800,3000,34800
444,445,21-10-2020 14:44:36.719541,Desayunos · Jugos y Batidos,Kuriwaji,35000,6300,41300
445,446,21-10-2020 14:44:36.826527,Hamburguesas,Monchis - Hamburguesa,37900,4300,42200
446,447,21-10-2020 14:44:37.183833,Típica · Parrilla,Parrilla Farandula Gourmet,8900,5100,14000
447,448,21-10-2020 14:44:37.292104,Desayunos · Parrilla,Mi Patria,70000,4600,74600
448,449,21-10-2020 14:44:37.399212,Desayunos,Butter,34500,6700,41200
449,450,21-10-2020 14:44:37.756564,Parrilla,El Tambor,15000,6800,21800
450,451,21-10-2020 14:44:38.063787,Hamburguesas,Gofi Burger,24300,5100,29400
451,452,21-10-2020 14:44:38.170775,Pollo,Chicken House,18900,4200,23100
452,453,21-10-2020 14:44:38.428186,Desayunos · Café,Norma's Ice Cream Café,9000,6300,15300
453,454,21-10-2020 14:44:38.535299,Saludable · Desayunos,Fresh Co,15000,5600,20600
454,455,21-10-2020 14:44:38.692381,Peruana · Internacional,La Chifería,18900,6600,25500
455,456,21-10-2020 14:44:38.949564,Parrilla · Café,Gaira Café,13000,4400,17400
456,457,21-10-2020 14:44:39.206701,Postres,La Galeta,29500,3000,32500
457,458,21-10-2020 14:44:39.313730,Típica · Parrilla,Parrilla Farandula Gourmet,35000,5100,40100
458,459,21-10-2020 14:44:39.470805,Desayunos · Café,Aromacafé el Placer de Compartir,39700,5000,44700
459,460,21-10-2020 14:44:39.728049,Desayunos · Típica,Papadió - Colombianas,35000,5700,40700
460,461,21-10-2020 14:44:40.085358,Postres,Toledo Pastelería,23000,6800,29800
461,462,21-10-2020 14:44:40.392456,Desayunos,Sr Buñuelo,65000,6400,71400
462,463,21-10-2020 14:44:40.649645,Desayunos · Panadería,Limarys,53400,6500,59900
463,464,21-10-2020 14:44:40.906743,Desayunos · Comida Rápida,La Veneca,15000,6300,21300
464,465,21-10-2020 14:44:41.063774,Típica,Sabrosito,31800,4000,35800
465,466,21-10-2020 14:44:41.321056,Saludable,A2manos,39700,4200,43900
466,467,21-10-2020 14:44:41.528130,Típica · Parrilla,Parrilla Farandula Gourmet,15000,5100,20100
467,468,21-10-2020 14:44:41.785406,Saludable · Parrilla,The Angels Grill and Drinks,53900,6200,60100
468,469,21-10-2020 14:44:42.042695,Postres · Helados,Mahé,17800,6000,23800
469,470,21-10-2020 14:44:42.149860,China,China Food Col,39700,3600,43300
470,471,21-10-2020 14:44:42.308039,Sushi · Asiática,Arigato,34500,5300,39800
471,472,21-10-2020 14:44:42.665498,Desayunos · Sánduches,Garnish,12500,5200,17700
472,473,21-10-2020 14:44:42.872521,Postres · Desayunos,Sweet Tale,35000,5800,40800
473,474,21-10-2020 14:44:43.179866,Típica · Parrilla,El Portal de la Antigua,31800,5600,37400
474,475,21-10-2020 14:44:43.387073,Típica · Parrilla,El Portal de la Antigua,15000,5600,20600
475,476,21-10-2020 14:44:43.644332,Desayunos · Panadería,Ficchi Panadería,23000,3100,26100
476,477,21-10-2020 14:44:43.751376,Alta Cocina · Postres,La Pinta,37900,4500,42400
477,478,21-10-2020 14:44:44.058762,Saludable · Desayunos,Básico y Elemental,18900,5900,24800
478,479,21-10-2020 14:44:44.366027,Desayunos · Café,Matchacha,31800,5900,37700
479,480,21-10-2020 14:44:44.723455,Internacional,Rio Sabores y Experiencias,53400,4100,57500
480,481,21-10-2020 14:44:44.880635,Pescados y Mariscos,Fish Place - Del Mar,24300,5400,29700
481,482,21-10-2020 14:44:45.188001,Desayunos · Típica,Peninsula Calentados y Parrilla,18900,3400,22300
482,483,21-10-2020 14:44:45.545363,Desayunos · Panadería,El Pan de Phillippe,11870,4600,16470
483,484,21-10-2020 14:44:45.852498,Postres · Desayunos,Sweet Tale,18900,5800,24700
484,485,21-10-2020 14:44:46.109847,Típica · Parrilla,Toya,15000,4200,19200
485,486,21-10-2020 14:44:46.417243,Desayunos · Panadería,El Pan de Phillippe,70000,4600,74600
486,487,21-10-2020 14:44:46.574452,Comida Rápida · Perros Calientes,Similoa - Comida Rapida,8900,3700,12600
487,488,21-10-2020 14:44:46.881750,Pollo,Señor Fantástico,34500,4700,39200
488,489,21-10-2020 14:44:47.088826,Parrilla,Restaurante Bar Mi Ranchito,7500,5200,12700
489,490,21-10-2020 14:44:47.296145,Desayunos · Panadería,Juliana Restaurante,8900,6100,15000
490,491,21-10-2020 14:44:47.554784,Postres · Desayunos,Gelateria Da Favola,15000,6500,21500
491,492,21-10-2020 14:44:47.912242,Desayunos · Típica,Cochon,9000,3300,12300
492,493,21-10-2020 14:44:48.119527,Asiática,Thai Station,45800,6000,51800
493,494,21-10-2020 14:44:48.226753,Crepes,La Chabatta,45800,5900,51700
494,495,21-10-2020 14:44:48.384030,Desayunos · Panadería,Choclofee,23000,4700,27700
495,496,21-10-2020 14:44:48.541190,Pollo · Saludable,Gratina,37900,4200,42100
496,497,21-10-2020 14:44:48.698296,Típica,La Herencia,39700,5900,45600
497,498,21-10-2020 14:44:48.855421,Parrilla · Café,Figaro Café/ Restaurante Argentino,53400,5800,59200
498,499,21-10-2020 14:44:48.962643,Panadería,Boul,37900,3100,41000
499,500,21-10-2020 14:44:49.270100,Desayunos · Internacional,Camilia,29500,3900,33400
500,501,21-10-2020 14:44:49.577473,Mexicana,La leyenda mexican kitchen,35000,3200,38200
501,502,21-10-2020 14:44:49.734882,Desayunos,Jacinta Arepas de Huevo,23000,4000,27000
502,503,21-10-2020 14:44:49.842113,Sánduches,Submarin,10700,3800,14500
503,504,21-10-2020 14:44:50.099429,Postres,Levelma,10700,6200,16900
504,505,21-10-2020 14:44:50.456881,Postres · Desayunos,Cosmo Cookies,65000,5900,70900
505,506,21-10-2020 14:44:50.614045,Típica,Campo Victoria,37900,3000,40900
506,507,21-10-2020 14:44:50.921565,Saludable · Parrilla,The Angels Grill and Drinks,13600,6200,19800
507,508,21-10-2020 14:44:51.178804,Desayunos · Pescados y Mariscos,Luzí­a - Mediterranea,37900,5700,43600
508,509,21-10-2020 14:44:51.285992,Alta Cocina · Postres,La Pinta,39700,4500,44200
509,510,21-10-2020 14:44:51.493358,Pollo,Chicken House,45800,4200,50000
510,511,21-10-2020 14:44:51.600511,Perros Calientes,Dog Shop - Rapida,8900,4900,13800
511,512,21-10-2020 14:44:51.907932,Saludable · Desayunos,Básico y elemental,27800,5000,32800
512,513,21-10-2020 14:44:52.065112,Pollo · China,China Tao,9000,3500,12500
513,514,21-10-2020 14:44:52.322495,Típica,Salsig,13600,5600,19200
514,515,21-10-2020 14:44:52.529938,Postres · Panadería,RIGHT AWAY FOODS,53900,6600,60500
515,516,21-10-2020 14:44:52.638238,Desayunos · Panadería,El Pan de Phillippe,48750,4600,53350
516,517,21-10-2020 14:44:52.745660,Helados,Orso To Go,39700,6800,46500
517,518,21-10-2020 14:44:52.902908,Desayunos · Típica,La Frijolada,9000,4500,13500
518,519,21-10-2020 14:44:53.010156,Desayunos · Comida Rápida,Chocolatto,13000,3400,16400
519,520,21-10-2020 14:44:53.167488,Saludable · Desayunos,Re.al Alimentos Reales,24200,4000,28200
520,521,21-10-2020 14:44:53.374881,Desayunos · Café,Frambas,24200,3400,27600
521,522,21-10-2020 14:44:53.582832,Saludable,Ventura Soup y Salad,23000,3800,26800
522,523,21-10-2020 14:44:53.840502,Saludable · Típica,Saludable Mrg,7500,5800,13300
523,524,21-10-2020 14:44:53.998088,Pescados y Mariscos,La Gran Cazuela,17800,3200,21000
524,525,21-10-2020 14:44:54.205781,Postres · Café,Celestino Café,17800,5900,23700
525,526,21-10-2020 14:44:54.463703,Hamburguesas,Burger Society,45800,4100,49900
526,527,21-10-2020 14:44:54.671428,Desayunos · Internacional,Camilia,23000,3900,26900
527,528,21-10-2020 14:44:54.829399,Desayunos · Sánduches,Frutos del Bosque,39700,3500,43200
528,529,21-10-2020 14:44:55.137496,Típica · Parrilla,Toya,24300,4200,28500
529,530,21-10-2020 14:44:55.445950,Postres · Desayunos,Cosmo Cookies,34500,5900,40400
